SITE_NAME,Swipe_Checkbox?,Imported count,Screenshot name,LOGO Replaced,CSS saved,Redirect done,Undo Swipe,Undo CSS,Undo Redirect,PD_Site_URL,Merchant Code
PUNYSPVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ0806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANJ0806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAVAT17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTVAT17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMVAT17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAVAT17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTVAT17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ2108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNJ1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PADEDE19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCDEDE19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VADEDE19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMDEDE19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTDEDE19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCVANARR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJTRWR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYMOID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTGAROBC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAROBC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJTRUA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGAMETT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAGAMETT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VANJ0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNJ0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYMNTV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ0910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCFLUMAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYWALD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAFLSAUG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCFLSAUG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYCORT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ0810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCPAMECH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPAMECH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNYFLOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYFLOR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCDE134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCGAROCK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAGAWSHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCGAWSHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PMNYSPVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANYCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ1017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNCARDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNCARDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNCARDL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAGAWYNS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAGAGUYT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VANCRHAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNCRHAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGAMETT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGAMETT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAGAMETT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYHFVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNYHFVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VWNYHFVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PWNYHFVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYHFVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNYHFVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VCNJ0328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PWNJ1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJDFIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYYTWD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTVACBTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTVACBTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUVACBTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUVACBTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMVACBTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAVACBTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAVACBTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPAPLMY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANYSPVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTPANCSD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNYPLWD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJEWMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPABUSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAPAMECH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUFLSAUG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNYLTTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNYLTTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYLTTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNCWEND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNCWEND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNYNORW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYNORW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNYWAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYWAPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAVAFRNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAVAFRNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMVAFRNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUVAFRNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUVAFRNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTVAFRNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTVAFRNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGAROBC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGAROBC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTGAROBC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJWVMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSNJ0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VSNJ0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYVVIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYVVIL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAGARDGA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAPASOHB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPASOHB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPASOHB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTVAWAVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYBATH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANYBATH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYWARV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNYWARV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUFLMACL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUFLMACL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMFLMACL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAPAMECH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUDECAWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUDECAWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAVAWAVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNYPATC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PWNJ0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VWNJ0329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSNJ1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCDESFRD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUMDFRUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAMDFRUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMMDFRUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTMDFRUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSTNMOSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUTNMOSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUTNMOSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VSTNMOSH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYPOJV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PENJ1211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUGASPRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUGASPRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMGASPRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJWIFD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJWIFD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUFLCRST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUFLCRST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAFLCRST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PWNJ1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ2101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJMRUA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAMDDORC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTMDDORC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANYMUTT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYMUTT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ0609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJWMON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYARDS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJWDSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VANCARCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANCARCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAVAESEX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTVAESEX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTVAESEX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMVAESEX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAVABRID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUVABRID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANYCLAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSNJ1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNYTONA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNYTONA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNYTONA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYTONA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNYTONA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCVAFRNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJ1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNJ1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNJACMU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJACMU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ0911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYLIMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSNYLIMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTVAURBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAVAURBA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPAMDSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNYNYAK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNCWHIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNCWHIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNCWHIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ0303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUVAAMHT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUVAAMHT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMVAAMHT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMNCWHSP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANJ0718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PCNJ0718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VANYSPVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUNYSPVL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ0501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSNJ1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTVAFARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTVAFARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUVAFARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUVAFARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAVAFARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAVAFARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMVAFARM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTPACALN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPACALN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAVAAMHT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VAVAAMHT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VTNJ1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJ2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PTNJ0117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUNJBMUA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPACATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VUPACATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VMPACATA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PANYNPLZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
